name,value,year,lastValue,rank
Simulation,59,2011.04,59,6
Indie,59,2011.05,54,4
Simulation,59,2011.05,59,6
RPG,59,2011.11,58,8
RPG,59,2011.12,59,8
Adventure,58,2009.11,55,2
Simulation,58,2011.02,56,6
RPG,58,2011.1,57,8
Free to Play,58,2015.08,53,9
Action,57,2007.06,54,1
Strategy,57,2009.01,54,7
RPG,57,2011.09,53,8
Sexual Content,57,2017.02,52,10
Simulation,56,2011.01,55,6
Adventure,55,2009.1,45,2
Simulation,55,2010.1,51,6
Simulation,55,2010.11,55,6
Simulation,55,2010.12,55,6
Action,54,2007.05,53,1
Strategy,54,2008.12,53,7
Indie,54,2011.03,51,4
Indie,54,2011.04,54,4
Action,53,2007.03,34,1
Action,53,2007.04,53,1
Strategy,53,2008.11,50,7
Casual,53,2009.05,49,3
Casual,53,2009.06,53,3
RPG,53,2011.08,52,8
Free to Play,53,2015.07,49,9
Violent,53,2016.11,39,5
RPG,52,2011.07,51,8
Sexual Content,52,2017.01,47,10
Simulation,51,2010.09,49,6
Indie,51,2011.02,49,4
RPG,51,2011.04,50,8
RPG,51,2011.05,51,8
RPG,51,2011.06,51,8
Strategy,50,2008.1,47,7
RPG,50,2011.03,49,8
Casual,49,2009.04,43,3
Simulation,49,2010.08,48,6
Indie,49,2010.11,47,4
Indie,49,2010.12,49,4
Indie,49,2011.01,49,4
RPG,49,2011.02,47,8
Free to Play,49,2015.05,46,9
Free to Play,49,2015.06,49,9
Simulation,48,2010.07,43,6
Strategy,47,2008.09,41,7
Indie,47,2010.1,44,4
RPG,47,2010.11,46,8
RPG,47,2010.12,47,8
RPG,47,2011.01,47,8
Sexual Content,47,2016.12,40,10
RPG,46,2010.1,41,8
Free to Play,46,2015.04,39,9
Adventure,45,2009.09,42,2
Indie,44,2010.09,42,4
Casual,43,2009.03,42,3
Simulation,43,2010.06,41,6
Casual,42,2009.02,39,3
Adventure,42,2009.08,36,2
Indie,42,2010.08,41,4
Strategy,41,2008.07,40,7
Strategy,41,2008.08,41,7
Simulation,41,2010.04,39,6
Simulation,41,2010.05,41,6
Indie,41,2010.07,40,4
RPG,41,2010.09,39,8
Strategy,40,2008.05,39,7
Strategy,40,2008.06,40,7
Indie,40,2010.06,39,4
Sexual Content,40,2016.11,36,10
Strategy,39,2008.03,38,7
Strategy,39,2008.04,39,7
Casual,39,2009.01,38,3
Simulation,39,2010.03,38,6
Indie,39,2010.04,38,4
Indie,39,2010.05,39,4
RPG,39,2010.07,38,8
RPG,39,2010.08,39,8
Free to Play,39,2015.03,38,9
Violent,39,2016.1,29,5
Strategy,38,2008.01,37,7
Strategy,38,2008.02,38,7
Casual,38,2008.12,36,3
Simulation,38,2010.01,36,6
Simulation,38,2010.02,38,6
Indie,38,2010.03,37,4
RPG,38,2010.06,37,8
Free to Play,38,2015.02,36,9
Strategy,37,2007.08,30,7
Strategy,37,2007.09,37,7
Strategy,37,2007.1,37,7
Strategy,37,2007.11,37,7
Strategy,37,2007.12,37,7
Indie,37,2010.02,36,4
RPG,37,2010.04,36,8
RPG,37,2010.05,37,8
Casual,36,2008.11,35,3
Adventure,36,2009.07,21,2
Indie,36,2009.11,33,4
Indie,36,2009.12,36,4
Simulation,36,2009.12,32,6
Indie,36,2010.01,36,4
RPG,36,2010.03,32,8
Free to Play,36,2015.01,31,9
Sexual Content,36,2016.1,29,10
Casual,35,2008.1,32,3
Action,34,2006.11,33,1
Action,34,2006.12,34,1
Action,34,2007.01,34,1
Action,34,2007.02,34,1
Action,33,2006.1,27,1
Indie,33,2009.1,31,4
Casual,32,2008.07,30,3
Casual,32,2008.08,32,3
Casual,32,2008.09,32,3
Simulation,32,2009.11,31,6
RPG,32,2010.01,31,8
RPG,32,2010.02,32,8
Indie,31,2009.09,29,4
Simulation,31,2009.1,29,6
RPG,31,2009.12,30,8
Free to Play,31,2014.12,28,9
Strategy,30,2007.07,29,7
Casual,30,2008.06,21,3
RPG,30,2009.11,24,8
Strategy,29,2007.05,25,7
Strategy,29,2007.06,29,7
Indie,29,2009.08,28,4
Simulation,29,2009.09,27,6
Violent,29,2016.09,27,5
Sexual Content,29,2016.09,28,10
Indie,28,2009.07,26,4
Free to Play,28,2014.1,26,9
Free to Play,28,2014.11,28,9
Sexual Content,28,2016.08,26,10
Action,27,2006.09,24,1
Simulation,27,2009.08,19,6
Violent,27,2016.08,24,5
Indie,26,2009.06,25,4
Free to Play,26,2014.09,25,9
Sexual Content,26,2016.07,25,10
Strategy,25,2007.04,23,7
Indie,25,2009.04,24,4
Indie,25,2009.05,25,4
Free to Play,25,2014.08,21,9
Sexual Content,25,2016.06,21,10
Action,24,2006.07,23,1
Action,24,2006.08,24,1
Indie,24,2009.03,20,4
RPG,24,2009.1,22,8
Violent,24,2016.07,21,5
Action,23,2006.06,22,1
Strategy,23,2006.12,21,7
Strategy,23,2007.01,23,7
Strategy,23,2007.02,23,7
Strategy,23,2007.03,23,7
Action,22,2006.05,19,1
RPG,22,2009.08,21,8
RPG,22,2009.09,22,8
Strategy,21,2006.11,18,7
Casual,21,2008.05,14,3
Adventure,21,2009.06,17,2
RPG,21,2009.06,18,8
RPG,21,2009.07,21,8
Free to Play,21,2014.07,20,9
Sexual Content,21,2016.05,20,10
Violent,21,2016.06,19,5
Indie,20,2009.02,19,4
Free to Play,20,2014.05,18,9
Free to Play,20,2014.06,20,9
Sexual Content,20,2016.04,18,10
Action,19,2006.03,18,1
Action,19,2006.04,19,1
Indie,19,2009.01,17,4
Simulation,19,2009.07,17,6
Violent,19,2016.05,16,5
Action,18,2005.1,17,1
Action,18,2006.02,18,1
Strategy,18,2006.1,11,7
RPG,18,2009.05,15,8
Free to Play,18,2014.04,17,9
Sexual Content,18,2016.03,15,10
Action,17,2004.11,14,1
Action,17,2005.04,17,1
Action,17,2005.07,17,1
Action,17,2005.08,17,1
Indie,17,2008.12,15,4
Adventure,17,2009.03,15,2
Adventure,17,2009.04,17,2
Adventure,17,2009.05,17,2
Simulation,17,2009.06,12,6
Free to Play,17,2014.02,16,9
Free to Play,17,2014.03,17,9
Free to Play,16,2013.11,15,9
Free to Play,16,2013.12,16,9
Free to Play,16,2014.01,16,9
Violent,16,2016.04,15,5
Indie,15,2008.11,14,4
Adventure,15,2008.12,14,2
Adventure,15,2009.01,15,2
Adventure,15,2009.02,15,2
RPG,15,2009.04,13,8
Free to Play,15,2013.09,14,9
Free to Play,15,2013.1,15,9
Violent,15,2016.01,14,5
Violent,15,2016.02,15,5
Sexual Content,15,2016.02,13,10
Violent,15,2016.03,15,5
Action,14,2004.06,13,1
Casual,14,2008.03,13,3
Casual,14,2008.04,14,3
Indie,14,2008.1,12,4
Adventure,14,2008.11,13,2
Free to Play,14,2013.08,13,9
Violent,14,2015.12,13,5
Action,13,2004.03,11,1
Casual,13,2008.01,12,3
Casual,13,2008.02,13,3
Adventure,13,2008.08,9,2
Adventure,13,2008.09,13,2
Adventure,13,2008.1,13,2
RPG,13,2009.03,12,8
Free to Play,13,2013.03,12,9
Free to Play,13,2013.04,13,9
Free to Play,13,2013.05,13,9
Free to Play,13,2013.06,13,9
Free to Play,13,2013.07,13,9
Violent,13,2015.09,12,5
Violent,13,2015.1,13,5
Violent,13,2015.11,13,5
Sexual Content,13,2015.12,12,10
Sexual Content,13,2016.01,13,10
Casual,12,2007.12,10,3
Indie,12,2008.09,10,4
RPG,12,2009.02,11,8
Simulation,12,2009.05,11,6
Free to Play,12,2013.02,9,9
Violent,12,2015.08,11,5
Sexual Content,12,2015.11,11,10
Action,11,2003.11,10,1
Strategy,11,2006.07,6,7
Strategy,11,2006.08,11,7
Strategy,11,2006.09,11,7
RPG,11,2009.01,10,8
Simulation,11,2009.03,10,6
Simulation,11,2009.04,11,6
Violent,11,2015.03,10,5
Violent,11,2015.04,11,5
Violent,11,2015.05,11,5
Violent,11,2015.06,11,5
Violent,11,2015.07,11,5
Sexual Content,11,2015.09,10,10
Sexual Content,11,2015.1,11,10
Action,10,2003.05,9,1
Action,10,2003.07,10,1
Casual,10,2007.1,9,3
Casual,10,2007.11,10,3
Indie,10,2008.07,9,4
Indie,10,2008.08,10,4
RPG,10,2008.1,9,8
RPG,10,2008.11,10,8
RPG,10,2008.12,10,8
Simulation,10,2009.02,9,6
Violent,10,2015.02,9,5
Sexual Content,10,2015.08,7,10
Action,9,2001.06,7,1
Action,9,2001.12,9,1
Action,9,2002.08,9,1
Casual,9,2007.09,8,3
Indie,9,2008.06,8,4
Adventure,9,2008.07,8,2
RPG,9,2008.09,8,8
Simulation,9,2008.12,7,6
Simulation,9,2009.01,9,6
Free to Play,9,2012.12,8,9
Free to Play,9,2013.01,9,9
Violent,9,2014.12,8,5
Violent,9,2015.01,9,5
Casual,8,2007.06,6,3
Casual,8,2007.07,8,3
Casual,8,2007.08,8,3
Indie,8,2008.05,7,4
Adventure,8,2008.06,5,2
RPG,8,2008.07,7,8
RPG,8,2008.08,8,8
Free to Play,8,2012.06,7,9
Free to Play,8,2012.07,8,9
Free to Play,8,2012.08,8,9
Free to Play,8,2012.09,8,9
Free to Play,8,2012.1,8,9
Free to Play,8,2012.11,8,9
Violent,8,2014.08,7,5
Violent,8,2014.09,8,5
Violent,8,2014.1,8,5
Violent,8,2014.11,8,5
Action,7,2001.03,6,1
Indie,7,2007.07,5,4
Indie,7,2007.08,7,4
Indie,7,2007.09,7,4
Indie,7,2007.1,7,4
Indie,7,2007.11,7,4
Indie,7,2007.12,7,4
Indie,7,2008.01,7,4
RPG,7,2008.01,6,8
Indie,7,2008.02,7,4
RPG,7,2008.02,7,8
Indie,7,2008.03,7,4
RPG,7,2008.03,7,8
Indie,7,2008.04,7,4
RPG,7,2008.04,7,8
RPG,7,2008.05,7,8
RPG,7,2008.06,7,8
Simulation,7,2008.11,6,6
Free to Play,7,2012.02,5,9
Free to Play,7,2012.03,7,9
Free to Play,7,2012.04,7,9
Free to Play,7,2012.05,7,9
Violent,7,2014.02,6,5
Violent,7,2014.03,7,5
Violent,7,2014.04,7,5
Violent,7,2014.05,7,5
Violent,7,2014.06,7,5
Violent,7,2014.07,7,5
Sexual Content,7,2015.07,6,10
Action,6,2000.11,4,1
Strategy,6,2006.04,5,7
Strategy,6,2006.05,6,7
Strategy,6,2006.06,6,7
Casual,6,2007.03,5,3
Casual,6,2007.04,6,3
Casual,6,2007.05,6,3
RPG,6,2007.1,5,8
RPG,6,2007.11,6,8
RPG,6,2007.12,6,8
Simulation,6,2008.09,5,6
Simulation,6,2008.1,6,6
Violent,6,2013.08,5,5
Violent,6,2013.09,6,5
Violent,6,2013.1,6,5
Violent,6,2013.11,6,5
Violent,6,2013.12,6,5
Violent,6,2014.01,6,5
Sexual Content,6,2015.05,5,10
Sexual Content,6,2015.06,6,10
Strategy,5,2006.02,3,7
Strategy,5,2006.03,5,7
Indie,5,2006.11,4,4
Casual,5,2006.12,3,3
Indie,5,2006.12,5,4
Casual,5,2007.01,5,3
Indie,5,2007.01,5,4
Casual,5,2007.02,5,3
Indie,5,2007.02,5,4
Indie,5,2007.03,5,4
Indie,5,2007.04,5,4
RPG,5,2007.04,4,8
Indie,5,2007.05,5,4
RPG,5,2007.05,5,8
Indie,5,2007.06,5,4
RPG,5,2007.06,5,8
RPG,5,2007.07,5,8
RPG,5,2007.08,5,8
RPG,5,2007.09,5,8
Adventure,5,2008.05,4,2
Simulation,5,2008.08,4,6
Free to Play,5,2012.01,4,9
Violent,5,2012.1,3,5
Violent,5,2012.11,5,5
Violent,5,2012.12,5,5
Violent,5,2013.01,5,5
Violent,5,2013.02,5,5
Violent,5,2013.03,5,5
Violent,5,2013.04,5,5
Violent,5,2013.05,5,5
Violent,5,2013.06,5,5
Violent,5,2013.07,5,5
Sexual Content,5,2015.01,4,10
Sexual Content,5,2015.02,5,10
Sexual Content,5,2015.03,5,10
Sexual Content,5,2015.04,5,10
Action,4,1999.11,3,1
Indie,4,2006.09,3,4
Indie,4,2006.1,4,4
RPG,4,2007.03,3,8
Adventure,4,2007.08,3,2
Adventure,4,2007.09,4,2
Adventure,4,2007.1,4,2
Adventure,4,2007.11,4,2
Adventure,4,2007.12,4,2
Adventure,4,2008.01,4,2
Adventure,4,2008.02,4,2
Adventure,4,2008.03,4,2
Adventure,4,2008.04,4,2
Simulation,4,2008.07,3,6
Free to Play,4,2011.12,3,9
Sexual Content,4,2014.12,3,10
Action,3,1999.04,2,1
Strategy,3,2005.04,2,7
Strategy,3,2005.07,3,7
Strategy,3,2005.08,3,7
Strategy,3,2005.1,3,7
Indie,3,2006.08,2,4
Casual,3,2006.1,2,3
Casual,3,2006.11,3,3
RPG,3,2007.02,2,8
Adventure,3,2007.03,1,2
Adventure,3,2007.04,3,2
Adventure,3,2007.05,3,2
Adventure,3,2007.06,3,2
Adventure,3,2007.07,3,2
Violent,3,2007.07,2,5
Violent,3,2007.08,3,5
Violent,3,2007.09,3,5
Violent,3,2007.1,3,5
Violent,3,2007.11,3,5
Violent,3,2007.12,3,5
Violent,3,2008.01,3,5
Violent,3,2008.02,3,5
Violent,3,2008.03,3,5
Violent,3,2008.04,3,5
Violent,3,2008.05,3,5
Violent,3,2008.06,3,5
Simulation,3,2008.06,0,6
Violent,3,2008.07,3,5
Violent,3,2008.08,3,5
Violent,3,2008.09,3,5
Violent,3,2008.1,3,5
Violent,3,2008.11,3,5
Violent,3,2008.12,3,5
Violent,3,2009.01,3,5
Violent,3,2009.02,3,5
Violent,3,2009.03,3,5
Violent,3,2009.04,3,5
Violent,3,2009.05,3,5
Violent,3,2009.06,3,5
Violent,3,2009.07,3,5
Violent,3,2009.08,3,5
Violent,3,2009.09,3,5
Violent,3,2009.1,3,5
Violent,3,2009.11,3,5
Violent,3,2009.12,3,5
Violent,3,2010.01,3,5
Violent,3,2010.02,3,5
Violent,3,2010.03,3,5
Violent,3,2010.04,3,5
Violent,3,2010.05,3,5
Violent,3,2010.06,3,5
Violent,3,2010.07,3,5
Violent,3,2010.08,3,5
Violent,3,2010.09,3,5
Violent,3,2010.1,3,5
Violent,3,2010.11,3,5
Violent,3,2010.12,3,5
Violent,3,2011.01,3,5
Violent,3,2011.02,3,5
Violent,3,2011.03,3,5
Violent,3,2011.04,3,5
Violent,3,2011.05,3,5
Violent,3,2011.06,3,5
Free to Play,3,2011.06,1,9
Violent,3,2011.07,3,5
Free to Play,3,2011.07,3,9
Violent,3,2011.08,3,5
Free to Play,3,2011.08,3,9
Violent,3,2011.09,3,5
Free to Play,3,2011.09,3,9
Violent,3,2011.1,3,5
Free to Play,3,2011.1,3,9
Violent,3,2011.11,3,5
Free to Play,3,2011.11,3,9
Violent,3,2011.12,3,5
Violent,3,2012.01,3,5
Violent,3,2012.02,3,5
Violent,3,2012.03,3,5
Violent,3,2012.04,3,5
Violent,3,2012.05,3,5
Violent,3,2012.06,3,5
Violent,3,2012.07,3,5
Violent,3,2012.08,3,5
Violent,3,2012.09,3,5
Sexual Content,3,2014.07,2,10
Sexual Content,3,2014.08,3,10
Sexual Content,3,2014.09,3,10
Sexual Content,3,2014.1,3,10
Sexual Content,3,2014.11,3,10
Action,2,1998.11,1,1
Strategy,2,2003.07,1,7
Strategy,2,2003.11,2,7
Strategy,2,2004.03,2,7
Strategy,2,2004.06,2,7
Strategy,2,2004.11,2,7
RPG,2,2005.08,1,8
Indie,2,2005.1,1,4
RPG,2,2005.1,2,8
Indie,2,2006.02,2,4
RPG,2,2006.02,2,8
Indie,2,2006.03,2,4
RPG,2,2006.03,2,8
Indie,2,2006.04,2,4
RPG,2,2006.04,2,8
Indie,2,2006.05,2,4
RPG,2,2006.05,2,8
Indie,2,2006.06,2,4
RPG,2,2006.06,2,8
Indie,2,2006.07,2,4
RPG,2,2006.07,2,8
Casual,2,2006.08,0,3
RPG,2,2006.08,2,8
Casual,2,2006.09,2,3
Violent,2,2006.09,1,5
RPG,2,2006.09,2,8
Violent,2,2006.1,2,5
RPG,2,2006.1,2,8
Violent,2,2006.11,2,5
RPG,2,2006.11,2,8
Violent,2,2006.12,2,5
RPG,2,2006.12,2,8
Violent,2,2007.01,2,5
RPG,2,2007.01,2,8
Violent,2,2007.02,2,5
Violent,2,2007.03,2,5
Violent,2,2007.04,2,5
Violent,2,2007.05,2,5
Violent,2,2007.06,2,5
Sexual Content,2,2014.03,1,10
Sexual Content,2,2014.04,2,10
Sexual Content,2,2014.05,2,10
Sexual Content,2,2014.06,2,10
Action,1,1997.06,0,1
Strategy,1,2001.12,0,7
Violent,1,2002.08,0,5
Strategy,1,2002.08,1,7
Violent,1,2003.05,1,5
Strategy,1,2003.05,1,7
Violent,1,2003.07,1,5
Violent,1,2003.11,1,5
Violent,1,2004.03,1,5
Violent,1,2004.06,1,5
Violent,1,2004.11,1,5
Violent,1,2005.04,1,5
Indie,1,2005.07,0,4
Violent,1,2005.07,1,5
RPG,1,2005.07,0,8
Indie,1,2005.08,1,4
Violent,1,2005.08,1,5
Violent,1,2005.1,1,5
Violent,1,2006.02,1,5
Violent,1,2006.03,1,5
Violent,1,2006.04,1,5
Violent,1,2006.05,1,5
Violent,1,2006.06,1,5
Violent,1,2006.07,1,5
Violent,1,2006.08,1,5
Adventure,1,2007.02,0,2
Free to Play,1,2011.04,0,9
Free to Play,1,2011.05,1,9
Sexual Content,1,2013.1,0,10
Sexual Content,1,2013.11,1,10
Sexual Content,1,2013.12,1,10
Sexual Content,1,2014.01,1,10
Sexual Content,1,2014.02,1,10
Adventure,0,1997.06,0,2
Casual,0,1997.06,0,3
Indie,0,1997.06,0,4
Violent,0,1997.06,0,5
Simulation,0,1997.06,0,6
Strategy,0,1997.06,0,7
RPG,0,1997.06,0,8
Free to Play,0,1997.06,0,9
Sexual Content,0,1997.06,0,10
Adventure,0,1998.11,0,2
Casual,0,1998.11,0,3
Indie,0,1998.11,0,4
Violent,0,1998.11,0,5
Simulation,0,1998.11,0,6
Strategy,0,1998.11,0,7
RPG,0,1998.11,0,8
Free to Play,0,1998.11,0,9
Sexual Content,0,1998.11,0,10
Adventure,0,1999.04,0,2
Casual,0,1999.04,0,3
Indie,0,1999.04,0,4
Violent,0,1999.04,0,5
Simulation,0,1999.04,0,6
Strategy,0,1999.04,0,7
RPG,0,1999.04,0,8
Free to Play,0,1999.04,0,9
Sexual Content,0,1999.04,0,10
Adventure,0,1999.11,0,2
Casual,0,1999.11,0,3
Indie,0,1999.11,0,4
Violent,0,1999.11,0,5
Simulation,0,1999.11,0,6
Strategy,0,1999.11,0,7
RPG,0,1999.11,0,8
Free to Play,0,1999.11,0,9
Sexual Content,0,1999.11,0,10
Adventure,0,2000.11,0,2
Casual,0,2000.11,0,3
Indie,0,2000.11,0,4
Violent,0,2000.11,0,5
Simulation,0,2000.11,0,6
Strategy,0,2000.11,0,7
RPG,0,2000.11,0,8
Free to Play,0,2000.11,0,9
Sexual Content,0,2000.11,0,10
Adventure,0,2001.03,0,2
Casual,0,2001.03,0,3
Indie,0,2001.03,0,4
Violent,0,2001.03,0,5
Simulation,0,2001.03,0,6
Strategy,0,2001.03,0,7
RPG,0,2001.03,0,8
Free to Play,0,2001.03,0,9
Sexual Content,0,2001.03,0,10
Adventure,0,2001.06,0,2
Casual,0,2001.06,0,3
Indie,0,2001.06,0,4
Violent,0,2001.06,0,5
Simulation,0,2001.06,0,6
Strategy,0,2001.06,0,7
RPG,0,2001.06,0,8
Free to Play,0,2001.06,0,9
Sexual Content,0,2001.06,0,10
Adventure,0,2001.12,0,2
Casual,0,2001.12,0,3
Indie,0,2001.12,0,4
Violent,0,2001.12,0,5
Simulation,0,2001.12,0,6
RPG,0,2001.12,0,8
Free to Play,0,2001.12,0,9
Sexual Content,0,2001.12,0,10
Adventure,0,2002.08,0,2
Casual,0,2002.08,0,3
Indie,0,2002.08,0,4
Simulation,0,2002.08,0,6
RPG,0,2002.08,0,8
Free to Play,0,2002.08,0,9
Sexual Content,0,2002.08,0,10
Adventure,0,2003.05,0,2
Casual,0,2003.05,0,3
Indie,0,2003.05,0,4
Simulation,0,2003.05,0,6
RPG,0,2003.05,0,8
Free to Play,0,2003.05,0,9
Sexual Content,0,2003.05,0,10
Adventure,0,2003.07,0,2
Casual,0,2003.07,0,3
Indie,0,2003.07,0,4
Simulation,0,2003.07,0,6
RPG,0,2003.07,0,8
Free to Play,0,2003.07,0,9
Sexual Content,0,2003.07,0,10
Adventure,0,2003.11,0,2
Casual,0,2003.11,0,3
Indie,0,2003.11,0,4
Simulation,0,2003.11,0,6
RPG,0,2003.11,0,8
Free to Play,0,2003.11,0,9
Sexual Content,0,2003.11,0,10
Adventure,0,2004.03,0,2
Casual,0,2004.03,0,3
Indie,0,2004.03,0,4
Simulation,0,2004.03,0,6
RPG,0,2004.03,0,8
Free to Play,0,2004.03,0,9
Sexual Content,0,2004.03,0,10
Adventure,0,2004.06,0,2
Casual,0,2004.06,0,3
Indie,0,2004.06,0,4
Simulation,0,2004.06,0,6
RPG,0,2004.06,0,8
Free to Play,0,2004.06,0,9
Sexual Content,0,2004.06,0,10
Adventure,0,2004.11,0,2
Casual,0,2004.11,0,3
Indie,0,2004.11,0,4
Simulation,0,2004.11,0,6
RPG,0,2004.11,0,8
Free to Play,0,2004.11,0,9
Sexual Content,0,2004.11,0,10
Adventure,0,2005.04,0,2
Casual,0,2005.04,0,3
Indie,0,2005.04,0,4
Simulation,0,2005.04,0,6
RPG,0,2005.04,0,8
Free to Play,0,2005.04,0,9
Sexual Content,0,2005.04,0,10
Adventure,0,2005.07,0,2
Casual,0,2005.07,0,3
Simulation,0,2005.07,0,6
Free to Play,0,2005.07,0,9
Sexual Content,0,2005.07,0,10
Adventure,0,2005.08,0,2
Casual,0,2005.08,0,3
Simulation,0,2005.08,0,6
Free to Play,0,2005.08,0,9
Sexual Content,0,2005.08,0,10
Adventure,0,2005.1,0,2
Casual,0,2005.1,0,3
Simulation,0,2005.1,0,6
Free to Play,0,2005.1,0,9
Sexual Content,0,2005.1,0,10
Adventure,0,2006.02,0,2
Casual,0,2006.02,0,3
Simulation,0,2006.02,0,6
Free to Play,0,2006.02,0,9
Sexual Content,0,2006.02,0,10
Adventure,0,2006.03,0,2
Casual,0,2006.03,0,3
Simulation,0,2006.03,0,6
Free to Play,0,2006.03,0,9
Sexual Content,0,2006.03,0,10
Adventure,0,2006.04,0,2
Casual,0,2006.04,0,3
Simulation,0,2006.04,0,6
Free to Play,0,2006.04,0,9
Sexual Content,0,2006.04,0,10
Adventure,0,2006.05,0,2
Casual,0,2006.05,0,3
Simulation,0,2006.05,0,6
Free to Play,0,2006.05,0,9
Sexual Content,0,2006.05,0,10
Adventure,0,2006.06,0,2
Casual,0,2006.06,0,3
Simulation,0,2006.06,0,6
Free to Play,0,2006.06,0,9
Sexual Content,0,2006.06,0,10
Adventure,0,2006.07,0,2
Casual,0,2006.07,0,3
Simulation,0,2006.07,0,6
Free to Play,0,2006.07,0,9
Sexual Content,0,2006.07,0,10
Adventure,0,2006.08,0,2
Simulation,0,2006.08,0,6
Free to Play,0,2006.08,0,9
Sexual Content,0,2006.08,0,10
Adventure,0,2006.09,0,2
Simulation,0,2006.09,0,6
Free to Play,0,2006.09,0,9
Sexual Content,0,2006.09,0,10
Adventure,0,2006.1,0,2
Simulation,0,2006.1,0,6
Free to Play,0,2006.1,0,9
Sexual Content,0,2006.1,0,10
Adventure,0,2006.11,0,2
Simulation,0,2006.11,0,6
Free to Play,0,2006.11,0,9
Sexual Content,0,2006.11,0,10
Adventure,0,2006.12,0,2
Simulation,0,2006.12,0,6
Free to Play,0,2006.12,0,9
Sexual Content,0,2006.12,0,10
Adventure,0,2007.01,0,2
Simulation,0,2007.01,0,6
Free to Play,0,2007.01,0,9
Sexual Content,0,2007.01,0,10
Simulation,0,2007.02,0,6
Free to Play,0,2007.02,0,9
Sexual Content,0,2007.02,0,10
Simulation,0,2007.03,0,6
Free to Play,0,2007.03,0,9
Sexual Content,0,2007.03,0,10
Simulation,0,2007.04,0,6
Free to Play,0,2007.04,0,9
Sexual Content,0,2007.04,0,10
Simulation,0,2007.05,0,6
Free to Play,0,2007.05,0,9
Sexual Content,0,2007.05,0,10
Simulation,0,2007.06,0,6
Free to Play,0,2007.06,0,9
Sexual Content,0,2007.06,0,10
Simulation,0,2007.07,0,6
Free to Play,0,2007.07,0,9
Sexual Content,0,2007.07,0,10
Simulation,0,2007.08,0,6
Free to Play,0,2007.08,0,9
Sexual Content,0,2007.08,0,10
Simulation,0,2007.09,0,6
Free to Play,0,2007.09,0,9
Sexual Content,0,2007.09,0,10
Simulation,0,2007.1,0,6
Free to Play,0,2007.1,0,9
Sexual Content,0,2007.1,0,10
Simulation,0,2007.11,0,6
Free to Play,0,2007.11,0,9
Sexual Content,0,2007.11,0,10
Simulation,0,2007.12,0,6
Free to Play,0,2007.12,0,9
Sexual Content,0,2007.12,0,10
Simulation,0,2008.01,0,6
Free to Play,0,2008.01,0,9
Sexual Content,0,2008.01,0,10
Simulation,0,2008.02,0,6
Free to Play,0,2008.02,0,9
Sexual Content,0,2008.02,0,10
Simulation,0,2008.03,0,6
Free to Play,0,2008.03,0,9
Sexual Content,0,2008.03,0,10
Simulation,0,2008.04,0,6
Free to Play,0,2008.04,0,9
Sexual Content,0,2008.04,0,10
Simulation,0,2008.05,0,6
Free to Play,0,2008.05,0,9
Sexual Content,0,2008.05,0,10
Free to Play,0,2008.06,0,9
Sexual Content,0,2008.06,0,10
Free to Play,0,2008.07,0,9
Sexual Content,0,2008.07,0,10
Free to Play,0,2008.08,0,9
Sexual Content,0,2008.08,0,10
Free to Play,0,2008.09,0,9
Sexual Content,0,2008.09,0,10
Free to Play,0,2008.1,0,9
Sexual Content,0,2008.1,0,10
Free to Play,0,2008.11,0,9
Sexual Content,0,2008.11,0,10
Free to Play,0,2008.12,0,9
Sexual Content,0,2008.12,0,10
Free to Play,0,2009.01,0,9
Sexual Content,0,2009.01,0,10
Free to Play,0,2009.02,0,9
Sexual Content,0,2009.02,0,10
Free to Play,0,2009.03,0,9
Sexual Content,0,2009.03,0,10
Free to Play,0,2009.04,0,9
Sexual Content,0,2009.04,0,10
Free to Play,0,2009.05,0,9
Sexual Content,0,2009.05,0,10
Free to Play,0,2009.06,0,9
Sexual Content,0,2009.06,0,10
Free to Play,0,2009.07,0,9
Sexual Content,0,2009.07,0,10
Free to Play,0,2009.08,0,9
Sexual Content,0,2009.08,0,10
Free to Play,0,2009.09,0,9
Sexual Content,0,2009.09,0,10
Free to Play,0,2009.1,0,9
Sexual Content,0,2009.1,0,10
Free to Play,0,2009.11,0,9
Sexual Content,0,2009.11,0,10
Free to Play,0,2009.12,0,9
Sexual Content,0,2009.12,0,10
Free to Play,0,2010.01,0,9
Sexual Content,0,2010.01,0,10
Free to Play,0,2010.02,0,9
Sexual Content,0,2010.02,0,10
Free to Play,0,2010.03,0,9
Sexual Content,0,2010.03,0,10
Free to Play,0,2010.04,0,9
Sexual Content,0,2010.04,0,10
Free to Play,0,2010.05,0,9
Sexual Content,0,2010.05,0,10
Free to Play,0,2010.06,0,9
Sexual Content,0,2010.06,0,10
Free to Play,0,2010.07,0,9
Sexual Content,0,2010.07,0,10
Free to Play,0,2010.08,0,9
Sexual Content,0,2010.08,0,10
Free to Play,0,2010.09,0,9
Sexual Content,0,2010.09,0,10
Free to Play,0,2010.1,0,9
Sexual Content,0,2010.1,0,10
Free to Play,0,2010.11,0,9
Sexual Content,0,2010.11,0,10
Free to Play,0,2010.12,0,9
Sexual Content,0,2010.12,0,10
Free to Play,0,2011.01,0,9
Sexual Content,0,2011.01,0,10
Free to Play,0,2011.02,0,9
Sexual Content,0,2011.02,0,10
Free to Play,0,2011.03,0,9
Sexual Content,0,2011.03,0,10
Sexual Content,0,2011.04,0,10
Sexual Content,0,2011.05,0,10
